1157.4820 656.8950
1160.8180 657.0909
1164.1540 657.4335
1167.4890 658.0213
1170.8250 658.5132
1174.1610 659.0371
1177.4970 659.3145
1180.8320 659.6749
1184.1680 660.3442
1187.5040 661.0111
1190.8390 661.0609
1194.1750 661.2559
1197.5110 662.0056
1200.8460 662.6432
1204.1820 662.8887
1207.5180 662.7418
1210.8530 663.1981
1214.1890 663.1981
1217.5250 663.1981
1220.8600 663.1981
1224.1960 663.1981
1227.5320 663.1981
1230.8670 663.1816
1234.2030 663.4754
1237.5390 663.1488
1240.8750 663.3778
1244.2100 663.4588
1247.5460 663.5564
1250.8820 663.5564
1254.2170 663.4427
1257.5530 663.4753
1260.8890 663.5399
1264.2240 663.8185
1267.5600 663.9160
1270.8960 663.9160
1274.2310 663.4588
1277.5670 663.7043
1280.9030 663.3612
1284.2380 663.6715
1287.5740 663.4753
1290.9100 663.6538
1294.2450 663.9977
1297.5810 664.1121
1300.9170 664.3244
1304.2530 664.3248
1307.5880 664.4074
1310.9240 664.7838
1314.2600 664.8019
1317.5950 665.0333
1320.9310 664.8851
1324.2670 665.0333
1327.6020 665.0170
1330.9380 665.2683
0.0000 638.4416
3.3360 638.4416
6.6710 638.3079
10.0070 638.3079
13.3430 638.3119
16.6780 638.3525
20.0140 638.2472
23.3500 638.4819
26.6850 638.3166
30.0210 638.3573
33.3570 638.4053
36.6930 638.4053
40.0280 638.4386
43.3640 638.4386
46.7000 638.4386
50.0350 638.4386
53.3710 638.4460
56.7070 638.4866
60.0420 638.4866
63.3780 638.5151
66.7140 638.5151
70.0490 638.6405
73.3850 638.8362
76.7210 639.0767
80.0560 639.2879
83.3920 639.4227
86.7280 639.3378
90.0630 639.3260
93.3990 639.3988
96.7350 639.3988
100.0710 639.3988
103.4060 639.2811
106.7420 639.3854
110.0780 639.4354
113.4130 639.5002
116.7490 639.5002
120.0850 639.5002
123.4200 639.3854
126.7560 639.5083
130.0920 639.4937
133.4270 639.4937
136.7630 639.4725
140.0990 639.4487
143.4340 639.4487
146.7700 639.4370
150.1060 639.4370
153.4410 639.4370
156.7770 639.4370
160.1130 639.5464
163.4490 639.4816
166.7840 639.5226
170.1200 639.5054
173.4560 639.5054
176.7910 639.5054
180.1270 639.5731
183.4630 639.4846
186.7980 639.4846
190.1340 639.4846
193.4700 639.4487
196.8050 639.4487
200.1410 639.4487
203.4770 639.4487
206.8120 639.4487
210.1480 639.4487
213.4840 639.4487
216.8190 639.4487
220.1550 639.4487
223.4910 639.4487
226.8270 639.2821
230.1620 639.3960
233.4980 639.3960
236.8340 639.3960
240.1690 639.4168
243.5050 639.4816
246.8410 639.4816
250.1760 639.4077
253.5120 639.2610
256.8480 639.2610
260.1830 639.1643
263.5190 639.1935
266.8550 639.2255
270.1900 639.2255
273.5260 639.0640
276.8620 639.2821
280.1970 639.2463
283.5330 639.2345
286.8690 639.1369
290.2050 639.1369
293.5400 639.3960
296.8760 639.5226
300.2120 639.2756
303.5470 639.4462
306.8830 639.4462
310.2190 639.4462
313.5540 639.4462
316.8900 639.4462
320.2260 639.4462
323.5610 639.3485
326.8970 639.3485
330.2330 639.3814
333.5680 639.3403
336.9040 639.4423
340.2400 639.4423
343.5750 639.3960
346.9110 639.2189
350.2470 639.4133
353.5830 639.4462
356.9180 639.4608
360.2540 639.2017
363.5900 639.2544
366.9250 639.3192
370.2610 639.3166
373.5970 639.3166
376.9320 639.3485
380.2680 639.2954
383.6040 639.2954
386.9390 639.2954
390.2750 639.1779
393.6110 639.3403
396.9460 639.3403
400.2820 639.4051
403.6180 639.2345
406.9530 639.2345
410.2890 639.2345
413.6250 639.2463
416.9610 639.2463
420.2960 639.0839
423.6320 639.1369
426.9680 639.1870
430.3030 639.1870
433.6390 639.2717
436.9750 639.2717
440.3100 639.2717
443.6460 639.1952
446.9820 639.1659
450.3170 639.1659
453.6530 639.2069
456.9890 639.2069
460.3240 639.1952
463.6600 639.1952
466.9960 639.2427
470.3310 639.2782
473.6670 639.0839
477.0030 639.0839
480.3390 639.1167
483.6740 639.1167
487.0100 639.1167
490.3460 639.1167
493.6810 639.1167
497.0170 639.0454
500.3530 639.1369
503.6880 639.1369
507.0240 639.1102
510.3600 639.1102
513.6950 639.1102
517.0310 639.0773
520.3670 639.0773
523.7020 639.0773
527.0380 639.0773
530.3740 639.0125
533.7090 638.9478
537.0450 639.1421
540.3810 639.1421
543.7170 639.1421
547.0520 639.1421
550.3880 639.0454
553.7240 638.9806
557.0590 639.0946
560.3950 639.0946
563.7310 639.0829
567.0660 639.0829
570.4020 639.0829
573.7380 639.0217
577.0730 639.0217
580.4090 639.1240
583.7450 639.1240
587.0800 639.1119
590.4160 638.9824
593.7520 639.0765
597.0870 639.3030
600.4230 639.3030
603.7590 639.2526
607.0950 639.2464
610.4300 638.2264
613.7660 638.2389
617.1020 638.1422
620.4370 638.1644
623.7730 638.6898
627.1090 638.3755
630.4440 638.2032
633.7800 638.5310
637.1160 638.5310
640.4510 638.5310
643.7870 638.5310
647.1230 638.5310
650.4580 638.5310
653.7940 638.5310
657.1300 638.4333
660.4650 638.4333
663.8010 638.4333
667.1370 638.4333
670.4730 638.2389
673.8080 638.1422
677.1440 638.0445
680.4800 637.7200
683.8150 637.8087
687.1510 637.8355
690.4870 637.9501
693.8220 637.7801
697.1580 637.7801
700.4940 637.9123
703.8290 637.8477
707.1650 637.8200
710.5010 637.6167
713.8360 637.9700
717.1720 638.2921
720.5080 638.8579
723.8430 638.6588
727.1790 639.2816
730.5150 639.6288
733.8510 640.1838
737.1860 640.8129
740.5220 640.8129
743.8580 641.1044
747.1930 641.3021
750.5290 641.7395
753.8650 641.4693
757.2000 640.4472
760.5360 640.4472
763.8720 640.3043
767.2070 640.7378
770.5430 640.9904
773.8790 640.9617
777.2140 641.2673
780.5500 641.4023
783.8860 642.3604
787.2210 642.4521
790.5570 642.6206
793.8930 642.4941
797.2290 642.5812
800.5640 643.0060
803.9000 643.0305
807.2360 643.2803
810.5710 643.0042
813.9070 643.3449
817.2430 643.6612
820.5780 643.2960
823.9140 643.6754
827.2500 643.6754
830.5850 643.6509
833.9210 643.5749
837.2570 643.5749
840.5920 643.5749
843.9280 643.4506
847.2640 643.4893
850.5990 643.5749
853.9350 643.5347
857.2710 643.0961
860.6070 643.4010
863.9420 643.1833
867.2780 643.5398
870.6140 643.5799
873.9490 643.4367
877.2850 643.5581
880.6210 643.7201
883.9560 644.2698
887.2920 644.2523
890.6280 644.3433
893.9630 644.7909
897.2990 644.8399
900.6350 644.9194
903.9700 645.1358
907.3060 645.4335
910.6420 645.8668
913.9770 645.8961
917.3130 646.2446
920.6490 647.1304
923.9850 649.9355
927.3200 650.7123
930.6560 651.1229
933.9920 651.1879
937.3270 651.1879
940.6630 651.2689
943.9990 651.1936
947.3340 651.1936
950.6700 651.1936
954.0060 651.1936
957.3410 651.2746
960.6770 651.2586
964.0130 651.3339
967.3480 651.5376
970.6840 651.7007
974.0200 652.3917
977.3550 652.6636
980.6910 653.1493
984.0270 653.8898
987.3630 653.8681
990.6980 653.1595
994.0340 653.0992
997.3700 653.1567
1000.7050 653.3074
1004.0410 653.1006
1007.3770 652.7063
1010.7120 653.6494
1014.0480 653.9250
1017.3840 654.1700
1020.7190 654.2214
1024.0550 654.2966
1027.3910 654.2966
1030.7260 654.5458
1034.0620 654.5972
1037.3980 654.3825
1040.7330 654.2865
1044.0690 654.3516
1047.4050 654.2946
1050.7410 654.3698
1054.0760 654.6269
1057.4120 654.7571
1060.7480 654.4749
1064.0830 654.5287
1067.4190 654.6041
1070.7550 654.7013
1074.0900 654.7743
1077.4260 654.8519
1080.7620 655.3145
1084.0970 655.4183
1087.4330 655.6086
1090.7690 655.7887
1094.1040 655.8172
1097.4400 655.7883
1100.7760 655.8727
1104.1110 655.9711
1107.4470 655.9935
1110.7830 655.9935
1114.1190 656.1177
1117.4540 656.0799
1120.7900 655.5089
1124.1260 655.5581
1127.4610 655.5581
1130.7970 655.5908
1134.1330 655.5908
1137.4680 655.4441
1140.8040 655.6400
1144.1400 655.7374
1147.4750 656.1291
1150.8110 656.5365
1154.1470 656.8458
1157.4820 656.8950
1160.8180 657.0909
1164.1540 657.4335
1167.4890 658.0213
1170.8250 658.5132
1174.1610 659.0371
1177.4970 659.3145
1180.8320 659.6749
1184.1680 660.3442
1187.5040 661.0111
1190.8390 661.0609
1194.1750 661.2559
1197.5110 662.0056
1200.8460 662.6432
1204.1820 662.8887
1207.5180 662.7418
1210.8530 663.1981
1214.1890 663.1981
1217.5250 663.1981
1220.8600 663.1981
1224.1960 663.1981
1227.5320 663.1981
1230.8670 663.1816
1234.2030 663.4754
1237.5390 663.1488
1240.8750 663.3778
1244.2100 663.4588
1247.5460 663.5564
1250.8820 663.5564
1254.2170 663.4427
1257.5530 663.4753
1260.8890 663.5399
1264.2240 663.8185
1267.5600 663.9160
1270.8960 663.9160
1274.2310 663.4588
1277.5670 663.7043
1280.9030 663.3612
1284.2380 663.6715
1287.5740 663.4753
1290.9100 663.6538
1294.2450 663.9977
1297.5810 664.1121
1300.9170 664.3244
1304.2530 664.3248
1307.5880 664.4074
1310.9240 664.7838
1314.2600 664.8019
1317.5950 665.0333
1320.9310 664.8851
1324.2670 665.0333
1327.6020 665.0170
1330.9380 665.2683
